Time,FlowX,FlowY
2400.0333333333333,0.5580366,2.7294123
2400.0666666666666,0.65632147,1.665518
2400.1,0.3623379,3.1711884
2400.133333333333,1.3345664,3.7147937
2400.1666666666665,2.4523776,1.5678905
2400.2,3.7968628,-0.366318
2400.233333333333,2.6392965,1.4602889
2400.266666666667,1.5188432,3.1357825
2400.3,1.6081338,3.9165893
2400.3333333333335,1.8632898,4.1302023
2400.366666666667,2.617228,4.383006
2400.4,3.3362567,4.475625
2400.4333333333334,4.301867,5.257106
2400.4666666666667,6.0957365,4.134622
2400.5,7.623661,1.2028663
2400.5333333333333,8.486523,-0.026387919
2400.5666666666666,8.055365,0.55078787
2400.6,8.14306,1.4795189
2400.633333333333,6.860144,0.7337941
2400.6666666666665,6.86612,-0.13982128
2400.7,6.8982854,-0.9116101
2400.733333333333,6.6696486,1.1655525
2400.766666666667,6.4268622,-0.41890422
2400.8,6.8710723,1.3250254
2400.8333333333335,7.057437,0.70254934
2400.866666666667,7.321695,0.025044823
2400.9,8.77884,-0.34503204
2400.9333333333334,7.3213944,0.15053597
2400.9666666666667,5.2436123,1.0889653
2401.0,3.3219213,0.8279163
2401.0333333333333,2.3406303,1.709452
2401.0666666666666,1.1898004,1.1318517
2401.1,-0.16622105,-0.26317096
2401.133333333333,-2.067345,2.298387
2401.1666666666665,-3.7497687,2.1202042
2401.2,-4.8243437,2.3372588
2401.233333333333,-4.756814,3.831881
2401.266666666667,-4.821308,3.1579778
2401.3,-4.257228,1.7015404
2401.3333333333335,-3.5855088,2.9821181
2401.366666666667,-2.607141,1.8824675
2401.4,-1.7963786,1.6415045
2401.4333333333334,0.15092528,2.828352
2401.4666666666667,-0.34194955,2.8546815
2401.5,0.2257182,1.8182849
2401.5333333333333,0.33255607,1.7945952
2401.5666666666666,-1.1017956,-1.1468346
2401.6,-1.5392218,-1.2536285
2401.633333333333,-2.3995287,0.17308241
2401.6666666666665,-3.1722932,0.64730155
2401.7,-3.1406815,1.1418473
2401.733333333333,-3.321845,2.6513834
2401.766666666667,-3.431941,1.268255
2401.8,-3.6353266,1.8290269
2401.8333333333335,-3.0098667,1.6550671
2401.866666666667,-2.235666,3.4484987
2401.9,-1.310209,2.3794432
2401.9333333333334,-0.4056071,-0.64836097
2401.9666666666667,1.0144038,-0.032765854
2402.0,1.6379766,-0.79247123
2402.0333333333333,2.5768828,0.66845727
2402.0666666666666,3.1322923,1.6394622
2402.1,3.386532,1.4790453
2402.133333333333,5.1665025,3.7629366
2402.1666666666665,4.3080335,3.3538744
2402.2,5.3608413,1.9752771
2402.233333333333,5.6415124,0.93537164
2402.266666666667,4.968732,1.9899799
2402.3,5.1022563,2.3094218
2402.3333333333335,4.2826414,1.0909969
2402.366666666667,3.1433105,3.1769123
2402.4,1.9653565,4.122012
2402.4333333333334,1.3555603,4.063124
2402.4666666666667,0.04498375,0.12113846
2402.5,-1.058636,-0.47094786
