Time,FlowX,FlowY
600.0333333333333,2.1509337,0.50146604
600.0666666666667,2.2251837,4.0520473
600.1,4.153286,4.3109813
600.1333333333333,4.7556868,4.8104067
600.1666666666666,4.561802,6.4470563
600.2,3.208892,2.7032812
600.2333333333333,3.2780476,-4.956382
600.2666666666667,1.1407036,-5.240712
600.3,0.003538704,-5.080361
600.3333333333334,-0.7513967,-7.0567455
600.3666666666667,2.0544536,-5.479808
600.4,2.7231126,-4.156632
600.4333333333333,4.1008024,6.5622973
600.4666666666667,0.88600236,5.151782
600.5,1.4661508,1.5968235
600.5333333333333,0.9756489,-0.7803553
600.5666666666667,1.8767978,3.9773507
600.6,1.5162212,5.7638426
600.6333333333333,0.38679412,0.8714569
600.6666666666666,0.64304835,-0.73887664
600.7,-0.63007575,0.52744657
600.7333333333333,-0.44763592,1.493381
600.7666666666667,0.4809674,0.6041389
600.8,-0.02820795,3.1305828
600.8333333333334,0.6498591,2.9189744
600.8666666666667,1.5730318,-0.5321833
600.9,0.7886905,-2.779369
600.9333333333333,2.036471,-1.802883
600.9666666666667,2.886847,-0.51993227
601.0,2.253869,-0.4619269
601.0333333333333,1.5747467,0.78343505
601.0666666666667,2.355383,0.633395
601.1,2.448617,1.6293188
601.1333333333333,4.029633,2.833385
601.1666666666666,3.9669342,3.4462113
601.2,1.5225539,3.5335095
601.2333333333333,-0.6050243,0.8364572
601.2666666666667,-3.0908713,0.65744644
601.3,-3.4377985,-3.5616498
601.3333333333334,-3.174894,-5.841305
601.3666666666667,-4.175271,-0.97464657
601.4,-5.390617,1.6771573
601.4333333333333,-3.4359608,-2.197946
601.4666666666667,-0.9847782,-0.14955856
601.5,1.0684065,2.2111228
601.5333333333333,1.1751705,1.7742137
601.5666666666667,2.2537398,0.8280975
601.6,1.8823978,2.6470957
601.6333333333333,1.8393954,1.6995437
601.6666666666666,3.140242,1.1717727
601.7,2.6901789,-0.34995797
601.7333333333333,2.6696987,-0.5519068
601.7666666666667,2.38285,-0.941215
601.8,1.0758554,-0.44722745
601.8333333333334,0.025311248,-7.066588
601.8666666666667,-0.9288623,-7.725573
601.9,-2.3541694,-6.6764617
601.9333333333333,-2.4471412,-5.3592124
601.9666666666667,-1.3250633,-4.322864
602.0,-0.52112424,0.7763074
602.0333333333333,0.42943636,7.382171
602.0666666666667,-0.632242,-0.062943995
602.1,-3.152655,-2.4857042
602.1333333333333,-1.914128,-0.33242172
602.1666666666666,-1.2640541,1.029533
602.2,-0.89907354,6.3037896
602.2333333333333,-2.0340557,7.3259106
602.2666666666667,-1.1993726,4.661194
602.3,-1.0151062,3.155936
602.3333333333334,-1.0888656,6.1453247
602.3666666666667,-1.5618168,0.9764335
602.4,-0.81358266,2.8494003
602.4333333333333,-0.9129754,0.81743205
602.4666666666667,-0.25783372,2.9600115
602.5,-0.3846611,5.5092473
602.5333333333333,-0.120286256,3.0470428
602.5666666666667,1.0343966,-4.042268
602.6,-0.7593963,-3.9682975
602.6333333333333,3.0055115,-4.775614
602.6666666666666,3.0400121,0.7698177
602.7,2.7243152,2.561223
602.7333333333333,3.1635544,0.8598217
602.7666666666667,2.0823302,0.296422
602.8,3.61242,1.8196006
602.8333333333334,3.4694657,-3.9782188
602.8666666666667,2.673411,3.550601
602.9,2.2834308,4.302116
602.9333333333333,0.7293049,3.0358753
602.9666666666667,0.18844454,-1.8735515
603.0,-0.2655446,3.3864777
603.0333333333333,-0.36619613,1.2839408
603.0666666666667,-0.55097055,3.9705975
603.1,-1.3393228,5.9273915
603.1333333333333,-2.2875128,7.413755
603.1666666666666,-1.4549692,5.7403803
603.2,-1.2998639,2.8923447
603.2333333333333,0.058841478,1.377229
603.2666666666667,0.9455063,-0.11612099
603.3,3.0296714,-0.5036239
603.3333333333334,4.758168,2.3177114
603.3666666666667,4.673276,5.6741285
603.4,6.293187,0.6723229
603.4333333333333,7.5004706,-2.3460455
603.4666666666667,7.192322,-9.1969795
603.5,6.8347754,-7.2418256
603.5333333333333,4.5125337,-6.300747
603.5666666666667,2.2290595,-8.474265
603.6,0.90209717,-10.794483
603.6333333333333,-0.78468907,-2.9280608
603.6666666666666,-0.7050734,5.6921177
603.7,-2.2505774,-2.5489864
603.7333333333333,-1.0019797,2.6725214
603.7666666666667,-0.04996567,6.4013014
603.8,-1.3150148,0.85670274
603.8333333333334,-2.9467046,-0.34383592
603.8666666666667,-2.805643,1.0279895
603.9,-3.5086906,1.6242003
603.9333333333333,-4.5903907,1.0927634
603.9666666666667,-3.34526,-1.6866112
604.0,-3.318419,-1.1096468
604.0333333333333,-2.9750853,-2.1435404
604.0666666666667,-1.077504,2.0208018
604.1,0.68546385,2.6134908
604.1333333333333,1.6540905,2.8900793
604.1666666666666,2.3906229,4.2466807
604.2,2.7448974,1.7032181
604.2333333333333,3.2053747,1.1936085
604.2666666666667,3.1463532,0.029834175
604.3,3.482976,-1.2277199
604.3333333333334,2.959402,-0.13480958
604.3666666666667,2.3794618,-0.71374804
604.4,1.9198091,-1.2536832
604.4333333333333,1.9159387,-1.6102922
604.4666666666667,1.1503445,-0.4288247
604.5,0.23071113,0.3396425
604.5333333333333,-0.5891317,-0.5126074
604.5666666666667,-0.35857925,-4.503296
604.6,1.051846,-0.66902727
604.6333333333333,1.4322201,-0.8997731
604.6666666666666,0.06556335,-1.1820543
604.7,1.4724796,1.5915375
604.7333333333333,0.6316852,4.7545447
604.7666666666667,2.0172246,0.82051116
604.8,-0.12993096,1.4161526
604.8333333333334,-0.2355591,0.9051649
604.8666666666667,1.5748148,3.5120642
604.9,1.5263088,0.6306311
604.9333333333333,3.1347122,1.0518782
604.9666666666667,0.7101915,0.23870489
605.0,1.5018792,-0.54782593
605.0333333333333,0.2854052,0.75066423
605.0666666666667,-1.4841952,3.0354247
605.1,-0.771892,-1.7311566
605.1333333333333,-0.61996156,0.13244697
605.1666666666666,-1.3710577,3.5204437
605.2,-2.1980288,1.3899331
605.2333333333333,-2.0016832,-2.8984585
605.2666666666667,-1.6471169,1.3619981
605.3,-3.7614007,0.9689014
605.3333333333334,-2.5523582,-3.8347175
605.3666666666667,-2.4690523,-0.37220153
605.4,-1.0815126,2.0049198
605.4333333333333,-0.93975586,-1.0367223
605.4666666666667,-0.6388621,1.6023098
605.5,-0.03725666,4.9199204
605.5333333333333,-0.38272804,0.96771294
605.5666666666667,-1.2580606,1.5346918
605.6,-1.3422563,-0.92908883
605.6333333333333,0.2626832,1.1279805
605.6666666666666,-0.5462648,2.497798
605.7,-0.61167985,1.3474978
605.7333333333333,0.6335788,-0.18059723
605.7666666666667,0.76507026,-0.023300534
605.8,1.2368112,-0.08025684
605.8333333333334,2.474057,-1.6545078
605.8666666666667,3.1187353,1.6581924
605.9,2.5197756,2.8913085
605.9333333333333,4.7922187,2.8997312
605.9666666666667,2.50787,1.3868499
606.0,3.7179315,2.784775
606.0333333333333,2.9722004,0.19372825
606.0666666666667,3.7600808,0.78481096
606.1,3.4279852,1.8522176
606.1333333333333,3.4970243,0.50979125
606.1666666666666,3.2440317,-3.8353312
606.2,3.1152813,1.3539114
606.2333333333333,2.2072387,0.96422035
606.2666666666667,2.7336338,-0.011793442
606.3,1.8564429,0.88301176
606.3333333333334,1.9731281,1.1647731
606.3666666666667,1.8989453,0.04967369
606.4,1.8862138,1.5051903
606.4333333333333,1.8381238,0.576704
606.4666666666667,1.6236111,0.25664148
606.5,1.2215457,0.08515248
606.5333333333333,1.0873823,0.6893117
606.5666666666667,0.6956757,0.7879627
606.6,0.12011875,0.2927269
606.6333333333333,-0.17322487,-0.15219226
606.6666666666666,-0.100179955,-0.41334113
606.7,-0.639544,-0.8799596
606.7333333333333,-0.8819591,-2.7978232
606.7666666666667,-1.6258643,0.7527087
606.8,-2.562824,1.7767568
606.8333333333334,-2.5903,0.6659598
606.8666666666667,-2.873662,-0.7006838
606.9,-3.0269659,2.589692
606.9333333333333,-2.7037652,-0.634162
606.9666666666667,-2.8960266,1.1547897
607.0,-1.6959925,0.013632889
607.0333333333333,-1.3349801,-4.406632
607.0666666666667,0.17027009,0.8539669
607.1,-0.36159247,1.4536445
607.1333333333333,1.5043873,0.51099306
607.1666666666666,0.20731848,3.0533154
607.2,2.3964484,11.163148
607.2333333333333,1.0321217,2.0109842
607.2666666666667,2.3596911,-3.1908545
607.3,1.8372115,-1.7928957
607.3333333333334,0.43176425,-3.3877099
607.3666666666667,2.2148468,-2.7432117
