Frame,FlowX,FlowY
1,1.2324378,1.176353
2,1.9739538,0.7535011
3,2.389329,0.5359145
4,3.422703,-0.07822494
5,2.7585974,-0.057816163
6,-0.51196826,0.42761827
7,-3.5905704,1.0522729
8,-5.3041515,0.77217275
9,-6.201776,1.5877771
10,-6.7437196,1.9756032
11,-6.396568,1.881679
12,-6.1874,0.72608733
13,-6.998277,0.50207734
14,-5.0580306,0.16691834
15,-3.5059512,1.4814982
16,0.122639254,2.2011192
17,3.55907,2.1493025
18,6.026286,0.29262924
19,6.9006495,0.19420213
20,7.451251,-0.30407348
21,7.5409894,-0.23362808
22,7.40289,-0.46362886
23,8.245121,0.34338266
24,8.628485,0.77791715
25,7.499455,-0.45469588
26,6.9594307,-0.8605199
27,6.3880644,-0.2068689
28,5.253376,1.094888
29,6.432654,1.0688821
30,6.1578646,0.78527045
31,6.373213,-0.286885
32,5.281344,-0.5958162
33,3.6156034,-0.023747025
34,1.7782364,0.6231781
35,-0.43596226,1.024751
36,-1.4228215,1.3463575
37,-2.744754,-0.41923323
38,-4.0269947,-0.27280602
39,-4.345878,-0.47124103
40,-4.4199967,-1.4298553
41,-3.7917874,0.07497665
42,-3.623852,-0.6492223
43,-2.4643898,1.3775969
44,-2.4148633,0.17207764
45,-1.7273707,0.34683028
46,-0.9392782,0.44253358
47,-0.8490921,1.6911107
48,-0.16892737,1.3509926
49,0.8601857,1.0135869
50,0.9688108,0.6237738
51,0.8686599,-1.2155005
52,1.6037357,-0.9080179
53,0.98802763,1.3477482
54,-0.025145188,-0.43487823
55,-0.7328036,0.89021087
56,-2.0217621,-0.8005061
57,-2.5013773,1.9467639
58,-2.3961642,1.9780922
59,-2.6181571,1.4560245
60,-2.8095176,1.2368168
61,-1.2337762,-0.16273071
62,-1.8423918,-1.4377067
63,-1.592746,0.95459855
64,-0.9665546,1.2024435
65,-0.51359147,1.2722015
66,-0.7931823,-0.470635
67,-0.20134832,0.488115
68,0.8267147,0.89424205
69,0.85060257,2.650891
70,0.31257865,0.78104216
71,-0.29594275,1.0502079
72,0.6235408,0.4806727
73,-0.02414217,1.1604036
74,0.69727343,1.5877057
75,1.235265,-0.016522998
76,2.263434,0.58076113
77,1.4136701,-0.54070467
78,1.5258577,-0.6885225
79,-0.042580824,0.85762656
80,-1.0468098,1.898941
81,-1.1457914,0.7850354
82,-1.7447146,-1.4318111
83,-1.966484,-0.30396205
84,-1.651888,-0.19141313
85,-0.65355754,-0.37942585
86,-0.14383318,-0.2230083
87,0.029263001,0.42518845
88,0.5507106,-1.8575009
89,0.06854191,-0.80581313
90,0.14603637,0.45818046
91,-0.48268822,-0.6956033
92,-0.25793976,1.0188502
93,-1.5083536,0.23789844
94,-3.126186,-0.89346373
95,-3.1794934,0.7253647
96,-3.750621,0.8591682
97,-4.20357,1.4845842
98,-4.175545,-0.09807699
99,-5.5003757,-0.23333748
100,-4.1729875,0.6022966
101,-4.585619,-1.0604062
102,-4.747065,-1.902308
103,-5.1943994,-0.033573046
104,-5.7943263,0.08408493
105,-6.1393347,-0.75464904
106,-7.471215,0.5774052
107,-6.7801867,-0.3835797
108,-6.5199437,0.7709572
109,-5.9574823,0.21991657
110,-5.6531897,0.083372995
111,-4.915982,1.5967836
112,-3.826625,1.1049867
113,-3.2374227,2.6356518
114,-2.720128,1.5222734
115,-1.6538129,0.49922416
116,-1.9611722,4.452052
117,-1.5466266,4.2740345
118,-1.7333734,3.4430926
119,-3.0383399,2.5867016
120,-4.0761447,0.78355235
121,-4.9680014,1.54015
122,-5.1809096,0.3973058
123,-5.9889154,1.5987866
124,-5.813742,-0.056955032
125,-5.752019,-0.033823166
126,-5.1205506,1.7492929
127,-5.400798,2.032891
128,-4.0624022,2.866908
129,-2.6250665,2.0976915
130,-1.5604167,0.48881614
131,-0.7399499,0.88881797
132,0.9201165,1.0401433
133,1.9831815,1.8648856
134,2.1962368,2.1657114
135,1.5420662,1.5965064
136,0.77254504,0.15674682
137,-1.0199356,0.021367416
138,-1.0784447,1.4168103
139,-1.9497365,0.3671454
140,-1.7441432,0.44304422
141,-1.1509019,0.15144211
142,-0.10049427,0.32888457
143,1.651916,2.0139565
144,1.597308,1.3211871
145,2.2352102,-0.3819548
146,3.0351827,-0.9203404
147,3.1687143,1.2182286
148,3.0123527,1.3166157
149,1.8390826,0.16050552
150,0.47797787,1.6198615
151,0.64218307,-1.8749188
152,0.8731905,-0.6712305
153,0.9471932,0.11743839
154,0.028888015,1.5910679
155,-1.0226924,-0.10643692
156,-2.0531385,-0.11245026
157,-1.977218,-0.830596
158,-1.3895384,0.5146134
159,-1.0326138,0.07216204
160,-1.6939905,1.2481788
161,-2.4523764,2.123062
162,-2.9078884,0.9167503
163,-5.4338894,1.1537066
164,-6.640058,2.1155598
165,-7.1201563,1.1827289
166,-9.232581,-4.1577272
167,-7.106293,-2.461588
168,-7.7447777,-10.051072
169,-4.6004825,-8.14915
170,-4.3036094,-12.555713
171,-3.028348,-2.4866471
172,-1.3390512,-3.8346393
173,-0.26693577,1.8736039
174,3.6011252,2.2094033
175,0.8142714,9.454626
176,3.4228952,11.595033
177,6.220112,0.46921447
178,2.5512724,12.582663
179,7.448306,-3.1111996
180,6.100959,-2.862038
181,9.620091,-0.5821718
182,9.15109,-6.0346394
183,7.3704877,-3.7766218
184,8.293711,0.08653831
185,6.4837804,1.2537296
186,4.8400135,2.3416169
187,3.505286,1.334215
188,3.6091764,-0.52283585
189,3.5870593,-0.8571763
190,4.324613,-5.0961328
191,4.945604,-1.8403063
192,4.3826113,-1.1551687
193,4.7751155,-2.0368524
194,5.0874314,-1.2616359
195,4.9335957,-0.44450328
196,4.5805593,1.3741664
197,3.412085,2.6551132
198,2.9863334,5.336701
199,3.3703768,5.7337856
200,3.0659034,2.6529036
201,2.6011567,0.113547936
202,2.321272,0.023306198
203,3.6300576,1.6703094
204,2.2642906,2.190655
205,3.303856,-0.28170648
206,2.2402253,-0.14691232
207,1.6974404,-1.5046606
208,0.9643998,1.5250897
209,0.8026663,2.3024337
210,-0.41649672,2.351654
211,-1.4461273,0.43901685
212,-2.0321543,2.0372245
213,-1.5979577,3.6120985
214,-1.4443932,1.1307071
215,-1.5612636,1.8287401
216,-1.4963275,3.2193298
217,-1.6584622,3.1043932
218,-1.1820264,2.96139
219,-0.08206453,3.2195292
220,0.7029478,3.8285372
221,1.4181656,1.2059813
222,1.7373657,1.7529817
223,0.54427534,3.2192304
224,-0.8722894,0.8473876
225,-1.2707237,2.5641458
226,-1.0923892,3.5401077
227,-0.087142676,2.9707477
228,1.9175168,3.643513
229,4.2092657,3.5134814
230,6.432805,1.8303597
231,7.6310825,1.0171055
232,8.585719,1.2568178
233,9.6989565,0.099788144
234,9.274459,-1.5034242
235,9.055663,0.74022377
236,9.948559,0.8554739
237,8.100432,0.04029318
238,7.800058,0.5923768
239,7.372587,2.0305667
240,6.5394044,-0.5738906
241,6.26432,1.377735
242,5.7571034,1.5733438
243,4.8001227,-0.07951178
244,5.4935713,0.25209525
245,6.0646777,0.8256343
246,5.4653916,-0.054480754
247,4.9661584,-1.2542801
248,4.955271,-0.9219029
249,3.897344,1.163928
250,3.601628,1.9765902
251,3.3198118,2.004371
252,2.6846437,-1.1514841
253,2.4220743,0.78852826
254,2.251026,1.56918
255,2.0038269,1.2529532
256,1.7217844,2.5147636
257,1.3971218,2.094368
258,1.6184115,0.8546226
259,1.9142151,1.610783
260,2.1154487,0.05099717
261,1.9042355,-0.4593424
262,1.6593994,0.17122072
263,1.8655385,2.199853
264,1.990585,0.4740967
265,2.691537,-0.8158205
266,2.3196077,0.39674395
267,3.7549539,1.2488223
268,1.8279004,0.06403544
269,2.59437,-0.82383996
270,1.4819065,0.9756643
271,0.5371267,2.3986306
272,-0.5281212,0.5467346
273,-0.842358,-0.23925231
274,-0.68336904,0.35702333
275,-0.19132683,1.0285894
276,1.2300444,1.8474565
277,2.4189339,2.5363855
278,4.2879796,3.1260257
279,5.134995,2.3075135
280,6.1692877,1.7593879
281,5.8405886,4.2057467
282,5.0571694,3.4537606
283,4.196926,2.0769732
284,3.4261074,1.5753229
285,3.891435,2.5468557
286,4.186362,2.6047585
287,3.9025478,3.8790863
288,4.34757,1.1045436
289,4.4038477,0.6095251
290,4.162424,-0.8656033
291,4.2889085,-0.29943618
292,4.4286017,1.3685097
293,5.540078,0.0014317703
294,6.543512,-0.13688026
295,8.207337,-2.3190393
296,8.651429,-1.0938488
297,8.573575,-1.2701645
298,8.524721,-1.2765005
299,8.713673,-2.457894
300,8.920158,-0.32096824
301,8.603781,-1.0904497
302,8.805293,-1.7208726
303,7.3771377,0.085233234
304,5.8633394,0.39739025
305,5.372683,-0.73866415
306,4.1288176,-1.629675
307,3.8750963,-1.4725589
308,3.2658978,1.653487
309,2.2085557,5.5167623
310,1.2066138,6.5372577
311,0.7247164,4.810952
312,-0.43079033,0.43548402
313,-2.3076982,4.137808
314,-4.2995815,0.1143835
315,-1.96575,2.9392133
316,-1.7056044,3.9285216
317,0.61773276,8.076099
318,2.0430477,3.3325164
319,3.2817717,4.34149
320,4.935971,3.4394739
321,4.6411333,7.0820045
322,3.9421928,2.875844
323,3.4700477,0.57617533
324,4.0000634,-1.1287436
325,5.157832,-2.0686424
326,4.7418184,-8.603878
327,5.5492425,-4.570386
328,6.407848,-5.3706636
329,6.1501217,-2.4462264
330,5.001742,-2.2252042
331,3.8778722,-2.1634338
332,2.6300843,1.1020408
333,1.3443139,1.4597232
334,-0.40493295,2.274076
335,-1.1873307,1.2957711
336,-1.5150534,1.8518933
337,-1.3088924,-0.13024288
338,-1.4634922,-0.64727217
339,-1.713109,0.62637234
340,-2.0076914,0.9719413
341,-2.0135708,-1.149649
342,-1.7654499,-1.382008
343,-1.7070469,0.7998696
344,-1.8711238,2.2188087
345,-2.8146627,0.8904798
346,-3.6082678,2.197541
347,-4.442584,1.8603936
348,-5.522942,0.22314453
349,-6.425297,1.741355
