Time,FlowX,FlowY
1500.0333333333333,-8.3151865,-2.2426152
1500.0666666666666,-9.695871,-0.8701489
1500.1,-9.258585,-0.6264594
1500.1333333333334,-9.138197,-1.4544317
1500.1666666666667,-10.343093,-0.68306893
1500.2,-9.1244545,-0.8352174
1500.2333333333333,-9.764759,-0.72530824
1500.2666666666667,-9.615176,-0.40783516
1500.3,-9.49876,0.4655344
1500.3333333333333,-10.37998,-1.8283186
1500.3666666666666,-10.312829,-1.9408916
1500.4,-10.245193,-1.4855117
1500.4333333333334,-10.010491,0.30262047
1500.4666666666667,-8.407989,0.7758598
1500.5,-6.4014435,1.3528454
1500.5333333333333,-7.4852386,-0.7093235
1500.5666666666666,-7.0233173,0.61026734
1500.6,-6.58599,-0.26469985
1500.6333333333334,-7.7162,-1.7067397
1500.6666666666667,-8.365779,-0.92575365
1500.7,-9.794773,1.3207475
1500.7333333333333,-8.853864,2.0802982
1500.7666666666667,-7.798273,1.834446
1500.8,-6.4813347,0.8043366
1500.8333333333333,-4.609266,0.5287593
1500.8666666666666,-3.5823176,2.0525124
1500.9,-2.904359,1.8744421
1500.9333333333334,-3.2508857,1.5478168
1500.9666666666667,-3.5165362,3.3313367
1501.0,-1.9167056,2.0296264
1501.0333333333333,-0.47447944,1.7346697
1501.0666666666666,1.3603288,0.66467685
1501.1,2.427722,1.1152805
1501.1333333333334,0.46344262,2.4084044
1501.1666666666667,-1.4025395,0.112990044
1501.2,-3.213171,-1.0094249
1501.2333333333333,-5.41147,0.25437358
1501.2666666666667,-6.5069532,0.604673
1501.3,-7.7853584,2.0534558
1501.3333333333333,-8.033121,0.6452152
1501.3666666666666,-6.552615,0.35624638
1501.4,-2.9929862,0.94891304
1501.4333333333334,-0.31387183,0.44115052
1501.4666666666667,1.7226259,0.7084674
1501.5,2.97841,1.0936202
1501.5333333333333,3.2552712,2.348351
1501.5666666666666,1.6687155,3.464673
1501.6,0.00013856888,1.7598472
1501.6333333333334,-0.97457963,0.31993562
1501.6666666666667,-2.8045151,1.2512089
1501.7,-3.6264126,1.7972277
1501.7333333333333,-3.3128877,3.2531135
1501.7666666666667,-4.329955,1.6897403
1501.8,-5.1755214,2.766403
1501.8333333333333,-4.4899583,1.7264917
1501.8666666666666,-1.1707709,0.86292285
1501.9,2.0126667,3.1031866
1501.9333333333334,3.8033512,1.9629782
1501.9666666666667,4.1374197,1.9759586
1502.0,3.9700685,1.2636313
1502.0333333333333,3.531453,1.5341535
1502.0666666666666,5.404939,0.2363563
1502.1,4.3003697,0.05676552
1502.1333333333334,3.6330545,1.062414
1502.1666666666667,2.8750923,2.5642915
1502.2,0.65839005,0.30734798
1502.2333333333333,-0.34925747,0.29074132
1502.2666666666667,-2.0747344,0.10340637
1502.3,-3.0038724,-0.42094862
1502.3333333333333,-5.212113,-0.33364096
1502.3666666666666,-6.9714046,0.08135986
1502.4,-7.5971203,1.0960392
1502.4333333333334,-8.230034,1.3830833
1502.4666666666667,-8.89819,2.5007365
1502.5,-8.664582,1.4237108
1502.5333333333333,-8.8502445,0.6486941
1502.5666666666666,-6.792341,0.030142011
1502.6,-4.6967726,2.7712607
1502.6333333333334,-1.8926783,2.5650253
1502.6666666666667,-0.19729511,2.2389517
1502.7,1.7462213,2.3066475
1502.7333333333333,3.1866245,0.75060946
1502.7666666666667,4.3885355,1.5589851
1502.8,5.0600142,0.65633965
1502.8333333333333,6.4109273,2.126664
1502.8666666666666,7.41803,0.5540039
1502.9,7.751951,1.5439502
1502.9333333333334,8.995789,1.6130527
1502.9666666666667,9.0833435,1.1567687
1503.0,8.764817,1.1389457
1503.0333333333333,9.066975,1.1163167
1503.0666666666666,8.808506,3.138894
1503.1,7.9801226,1.0939794
1503.1333333333334,8.56075,2.6518257
1503.1666666666667,8.813388,-0.06436695
1503.2,8.688343,-0.7194467
1503.2333333333333,9.549258,-0.49567565
1503.2666666666667,8.755682,-1.4096109
1503.3,9.022311,-2.5313745
1503.3333333333333,8.269744,-2.1988654
1503.3666666666666,8.584049,-1.2547163
1503.4,8.223443,0.9149486
1503.4333333333334,7.7496586,0.93595254
1503.4666666666667,8.422132,1.1948617
1503.5,8.485081,1.6225982
1503.5333333333333,8.408507,1.8776288
1503.5666666666666,9.622456,1.7305961
1503.6,10.070968,2.2190385
1503.6333333333334,9.798746,1.9137301
1503.6666666666667,8.499284,1.438002
1503.7,9.779503,0.8674765
1503.7333333333333,8.681208,0.15679733
1503.7666666666667,7.9175763,-1.2458858
1503.8,9.523837,-0.7115075
1503.8333333333333,8.323075,-0.34097373
1503.8666666666666,9.1317,1.2814422
1503.9,9.62435,1.2660733
1503.9333333333334,8.877457,1.0329356
1503.9666666666667,8.934973,0.8794838
1504.0,8.166424,-0.40918106
1504.0333333333333,7.4583974,-1.0473609
1504.0666666666666,8.624315,-0.9402543
1504.1,6.6680565,0.29722184
1504.1333333333334,5.5627995,3.3758662
1504.1666666666667,4.3858624,3.049408
1504.2,5.8367615,1.6581742
1504.2333333333333,6.072439,0.8813994
1504.2666666666667,6.6033196,-0.1317405
1504.3,5.7467194,0.89694923
1504.3333333333333,3.1152008,0.354869
1504.3666666666666,-0.26027736,1.1601835
1504.4,-1.2573116,-0.23654148
1504.4333333333334,-4.815035,0.95201546
1504.4666666666667,-6.936277,0.84470457
1504.5,-6.6062193,-0.6311801
1504.5333333333333,-7.9045315,0.5987837
1504.5666666666666,-7.5301304,2.0914717
1504.6,-7.376483,1.0026017
1504.6333333333334,-5.3949604,0.86188066
1504.6666666666667,-4.009331,1.2306962
1504.7,-0.94470376,0.4892847
1504.7333333333333,2.3826191,0.80165243
1504.7666666666667,3.578298,1.0843129
1504.8,5.28443,3.7054162
1504.8333333333333,6.114171,0.31199798
1504.8666666666666,6.5305085,0.898188
1504.9,6.6019115,0.8378579
1504.9333333333334,6.439778,1.3321006
1504.9666666666667,5.448386,2.4568295
1505.0,5.2255993,1.8232936
1505.0333333333333,6.222088,0.6494438
1505.0666666666666,6.816349,-0.42453033
1505.1,7.5117893,-1.7910815
1505.1333333333334,6.6155505,-1.7487173
1505.1666666666667,5.9697328,-0.66663086
1505.2,5.8747654,-0.20109081
1505.2333333333333,5.0779567,0.51137435
1505.2666666666667,4.304105,1.3943152
1505.3,2.982565,1.9546367
1505.3333333333333,1.3904183,2.356845
1505.3666666666666,-0.3591606,3.478408
1505.4,-0.988606,4.29199
1505.4333333333334,-1.540046,3.8373673
1505.4666666666667,-2.4113457,1.8325031
1505.5,-2.8295434,2.3309345
1505.5333333333333,-2.524241,1.2870294
1505.5666666666666,-3.3001466,0.8443277
1505.6,-3.4958389,0.32294556
1505.6333333333334,-3.4331317,-0.021186981
1505.6666666666667,-3.6165757,-2.7611976
1505.7,-3.5189884,-2.952763
1505.7333333333333,-2.8482196,-2.9566245
1505.7666666666667,-2.6418927,-1.5711191
1505.8,-1.8606322,-1.1588833
1505.8333333333333,-1.0233476,0.6474773
1505.8666666666666,-1.0006948,1.3891876
1505.9,0.29508206,2.7757368
1505.9333333333334,-0.64661425,2.431096
1505.9666666666667,0.02652731,0.77645516
1506.0,1.8864429,0.65195674
1506.0333333333333,3.4103599,0.71401334
1506.0666666666666,4.3725576,-0.5949088
1506.1,6.9484606,1.1367707
1506.1333333333334,8.124403,1.4660671
1506.1666666666667,8.524016,-1.8178481
1506.2,9.28907,-2.946386
1506.2333333333333,10.186893,-3.067702
1506.2666666666667,10.917742,-1.4378525
1506.3,10.801108,-1.2686032
1506.3333333333333,11.14184,-0.5836974
1506.3666666666666,10.759552,-0.94881433
1506.4,10.513475,-0.7909827
1506.4333333333334,8.659486,-0.026595153
1506.4666666666667,6.878776,3.873059
1506.5,5.1481996,0.46535113
1506.5333333333333,2.9440556,0.26463974
1506.5666666666666,2.3255517,-0.36668754
1506.6,1.5500898,0.39226705
1506.6333333333334,0.6013935,0.30606088
1506.6666666666667,9.85527e-05,1.4140073
1506.7,-0.4836521,1.3895725
1506.7333333333333,-0.24777412,-0.0035086442
1506.7666666666667,-0.99311393,0.3253749
1506.8,-1.8994989,0.3764158
1506.8333333333333,-2.1235192,-0.3437816
1506.8666666666666,-2.0958018,0.58294624
1506.9,-0.020626908,-0.11633697
1506.9333333333334,1.632009,2.5376577
1506.9666666666667,2.3517773,0.601816
1507.0,4.4476123,0.731102
1507.0333333333333,4.745837,0.040378265
1507.0666666666666,4.596797,1.24824
1507.1,5.5064044,0.67655426
1507.1333333333334,5.645248,2.395853
1507.1666666666667,4.8950124,-3.0236921
1507.2,5.920628,2.68135
1507.2333333333333,5.8145976,-0.86614233
1507.2666666666667,5.35389,-1.7646713
1507.3,6.4114814,-0.40179044
1507.3333333333333,6.421001,0.68676317
1507.3666666666666,5.7015324,1.4331952
1507.4,4.470885,0.002884302
1507.4333333333334,3.7740984,1.1213166
1507.4666666666667,2.6906767,-1.6254102
1507.5,4.5875816,-2.407422
1507.5333333333333,2.9731185,-2.3345542
1507.5666666666666,5.4328833,-0.09449097
1507.6,5.463067,2.6882582
1507.6333333333334,5.6090217,-0.6846191
1507.6666666666667,5.528044,-0.455951
1507.7,4.751668,-0.5527835
1507.7333333333333,6.002157,-0.053468324
1507.7666666666667,6.055561,1.6106296
1507.8,5.6107354,-2.4633744
1507.8333333333333,6.275199,-2.8904934
1507.8666666666666,5.9659624,-1.0115759
1507.9,6.2151766,1.0693966
1507.9333333333334,6.167007,0.32395953
1507.9666666666667,5.020872,-2.2754645
1508.0,6.0829787,-3.5459313
1508.0333333333333,7.0251255,-8.057284
1508.0666666666666,9.457244,-10.13202
