Time,FlowX,FlowY
2100.0333333333333,1.9060367,2.2609818
2100.0666666666666,3.9758625,3.989656
2100.1,5.4330597,3.4384751
2100.133333333333,6.4212937,1.4167774
2100.1666666666665,7.4034896,1.8505005
2100.2,8.796462,1.1339916
2100.233333333333,9.804276,0.5893396
2100.266666666667,10.771502,1.275666
2100.3,10.403179,0.573349
2100.3333333333335,8.994113,0.383316
2100.366666666667,7.458594,0.16036159
2100.4,5.243797,0.16210456
2100.4333333333334,2.5500762,0.6253841
2100.4666666666667,0.99043435,2.3824334
2100.5,0.15160336,2.55085
2100.5333333333333,0.28366548,4.158678
2100.5666666666666,0.5295445,3.4889603
2100.6,0.43918326,2.592571
2100.633333333333,0.5054217,2.4412928
2100.6666666666665,-0.12475081,1.9397622
2100.7,-0.9879045,0.25962663
2100.733333333333,-2.5260384,2.0515258
2100.766666666667,-3.2407076,3.425547
2100.8,-4.439142,2.820477
2100.8333333333335,-4.786034,1.4713613
2100.866666666667,-6.094554,0.29077137
2100.9,-6.9253764,0.6428124
2100.9333333333334,-7.3724256,0.73374104
2100.9666666666667,-8.148911,1.504586
2101.0,-7.2040453,1.1789964
2101.0333333333333,-5.3822856,2.0066955
2101.0666666666666,-3.1488972,2.2882009
2101.1,-1.8555788,3.5479639
2101.133333333333,0.31667313,3.6212647
2101.1666666666665,1.423274,3.931379
2101.2,3.2366962,1.3864077
2101.233333333333,4.622179,1.8455157
2101.266666666667,5.9753566,3.0761096
2101.3,6.5188403,3.649792
2101.3333333333335,6.347508,2.3180175
2101.366666666667,6.7808666,2.310614
2101.4,6.029451,0.7327447
2101.4333333333334,5.9001527,0.49217623
2101.4666666666667,6.0431824,-0.0687882
2101.5,7.2111883,-0.75639296
2101.5333333333333,7.1271453,0.37402335
2101.5666666666666,7.5875797,-0.9675841
2101.6,8.100505,-0.1296726
2101.633333333333,7.8528004,0.6731375
2101.6666666666665,6.871453,1.0234551
2101.7,5.78151,1.7208382
2101.733333333333,5.631886,1.3563063
2101.766666666667,2.800126,0.73871917
2101.8,-0.3237162,1.875489
2101.8333333333335,-2.3417869,1.8099198
2101.866666666667,-3.7841938,1.0536658
2101.9,-4.8594904,0.5003549
2101.9333333333334,-5.1840777,0.45480418
2101.9666666666667,-5.517571,-0.26566643
2102.0,-7.4022956,2.0030944
2102.0333333333333,-8.401163,1.9023488
2102.0666666666666,-9.73302,2.8620648
2102.1,-9.203381,2.0822735
2102.133333333333,-9.046801,2.7621696
2102.1666666666665,-8.448462,1.8250153
2102.2,-8.501455,0.6532348
2102.233333333333,-5.4101343,0.86328626
2102.266666666667,-1.9929285,2.4167464
2102.3,2.6102085,3.3211496
2102.3333333333335,4.808885,3.825485
2102.366666666667,4.626877,1.206266
2102.4,2.8975086,0.27137536
2102.4333333333334,1.2430546,1.2882744
