Time,FlowX,FlowY
900.0333333333333,3.684859,0.5993425
900.0666666666667,4.0950794,-0.17275068
900.1,2.279949,2.779092
900.1333333333333,1.3348184,0.6778415
900.1666666666666,2.8179302,1.0024384
900.2,2.5227628,4.8624067
900.2333333333333,2.7819746,1.5670943
900.2666666666667,0.7173262,1.3402575
900.3,1.3365484,4.0575886
900.3333333333334,3.2310421,4.2457466
900.3666666666667,4.6438065,3.7065673
900.4,4.4203157,1.0296872
900.4333333333333,4.2596664,-1.8706295
900.4666666666667,3.217643,2.9727347
900.5,2.4927816,4.5615187
900.5333333333333,2.5369587,4.790852
900.5666666666667,4.592943,2.638394
900.6,5.3099585,5.3985376
900.6333333333333,6.932791,5.403551
900.6666666666666,6.953963,4.2300014
900.7,5.9974294,1.6624299
900.7333333333333,5.680377,-2.3449469
900.7666666666667,5.3414783,-6.9177833
900.8,3.1256876,-2.7013705
900.8333333333334,3.3978689,-2.23431
900.8666666666667,3.649486,1.1165317
900.9,3.6798508,7.92387
900.9333333333333,5.262931,3.009009
900.9666666666667,5.1757326,-1.7179978
901.0,4.818524,5.633563
901.0333333333333,6.1508813,3.8614051
901.0666666666667,5.392284,4.482913
901.1,3.779901,5.9376893
901.1333333333333,2.9676027,3.865919
901.1666666666666,3.0904682,1.0948551
901.2,0.22711885,3.3114245
901.2333333333333,-1.75582,-1.6707491
901.2666666666667,-2.7901566,-2.7078393
901.3,-4.879941,4.024515
901.3333333333334,-5.390139,0.6329862
901.3666666666667,-5.591925,1.3831127
901.4,-4.8184276,-2.4020355
901.4333333333333,-5.7019067,-2.8222969
901.4666666666667,-6.5203786,3.3464386
901.5,-4.058207,5.44861
901.5333333333333,-2.1075594,1.209363
901.5666666666667,-0.35304528,8.1122875
901.6,-0.66647375,4.018005
901.6333333333333,1.364745,-1.3530912
901.6666666666666,2.7473338,3.8023064
901.7,2.088205,5.1227565
901.7333333333333,2.4042575,3.9290223
901.7666666666667,2.4973657,4.0804124
901.8,2.520447,-5.995521
901.8333333333334,2.0886307,-11.043142
901.8666666666667,-0.8077784,-5.9038386
901.9,0.33071992,-0.7715283
901.9333333333333,1.3480524,-6.3824215
901.9666666666667,0.95730376,9.957203
902.0,2.4294627,5.4702687
902.0333333333333,-0.30297685,4.3910594
902.0666666666667,0.095153846,2.3880198
902.1,1.6162009,-0.95612884
902.1333333333333,1.6626488,-2.1842382
902.1666666666666,1.8425958,1.7090309
902.2,2.1471217,-0.6140559
902.2333333333333,-0.45506576,-1.530612
902.2666666666667,0.889823,-1.911693
902.3,0.9298709,-1.4480813
902.3333333333334,3.0969954,-4.1178684
902.3666666666667,2.8528335,-6.945204
902.4,2.9434934,-1.0691459
902.4333333333333,3.2599325,-0.50843555
902.4666666666667,3.500365,-6.331936
902.5,2.983305,0.45248058
902.5333333333333,0.86066115,3.7306695
902.5666666666667,1.1590692,-4.364439
902.6,2.1637497,-0.9814656
902.6333333333333,0.4059074,5.4631453
902.6666666666666,0.28891963,5.047149
902.7,0.3155403,4.930028
902.7333333333333,-0.33664924,10.659547
902.7666666666667,0.6086865,7.8367095
902.8,-2.391447,5.916319
902.8333333333334,-4.653673,1.9652677
902.8666666666667,-5.5908337,0.38403535
902.9,-5.704068,-7.0017376
902.9333333333333,-5.0609045,-2.3889463
902.9666666666667,-2.54561,-4.5255513
903.0,-2.135013,-0.2286821
903.0333333333333,-1.44529,8.570838
903.0666666666667,-1.4588944,6.5249553
903.1,-1.4268075,-0.412033
903.1333333333333,-0.9019668,-4.194388
903.1666666666666,-1.3777057,0.038913727
903.2,-2.4467907,-1.4681249
903.2333333333333,-1.5872705,-3.8598244
903.2666666666667,-5.51723,1.5683594
903.3,-2.7662354,10.403068
903.3333333333334,-2.6878674,-0.89782095
903.3666666666667,-2.0731564,-5.1657543
903.4,-1.1090814,0.20915183
903.4333333333333,0.49557525,0.75230956
903.4666666666667,1.7219852,-0.0023379899
903.5,2.8837044,4.77459
903.5333333333333,2.671502,6.256964
903.5666666666667,2.8426313,3.060102
903.6,3.772315,-2.9816468
903.6333333333333,2.7744155,-0.51944715
903.6666666666666,1.6146528,-0.40657088
903.7,2.5873737,2.7357392
903.7333333333333,2.6228008,8.607036
903.7666666666667,-0.21121979,7.3070545
903.8,-1.3649738,4.0670867
903.8333333333334,-1.7620093,4.356834
903.8666666666667,-4.620378,8.37188
903.9,-3.2233539,3.3230224
903.9333333333333,-3.0904188,5.9838467
903.9666666666667,-3.948587,2.471723
904.0,-2.0500362,6.530323
904.0333333333333,-4.0391636,0.9721802
904.0666666666667,-5.63763,-6.046192
904.1,-3.5203485,-4.6517067
904.1333333333333,-3.1919181,-6.3970375
904.1666666666666,-2.4871514,-0.10101982
904.2,0.2572059,-2.6499147
904.2333333333333,1.6769983,-1.445402
904.2666666666667,1.9668338,-5.81505
904.3,3.1190708,-2.3941805
904.3333333333334,0.98749596,3.4312556
904.3666666666667,1.1943061,4.5314717
904.4,2.3121555,2.5414343
904.4333333333333,1.3017186,2.8963728
904.4666666666667,1.5063946,3.7206955
904.5,2.9839993,0.44354096
904.5333333333333,5.0451794,1.0276686
904.5666666666667,5.240758,3.679532
904.6,5.2329464,0.3183934
904.6333333333333,4.0182204,0.20777984
904.6666666666666,1.118415,0.51974505
904.7,-2.0306911,-0.36435518
904.7333333333333,-3.9951136,0.13461334
904.7666666666667,-4.834427,1.9423399
904.8,-4.867793,1.9232463
904.8333333333334,-4.320333,1.1177078
904.8666666666667,-3.9865813,-2.5121646
904.9,-4.031877,0.43298385
904.9333333333333,-3.7308607,-2.8042731
904.9666666666667,-3.9893963,-0.32742158
905.0,-3.6471677,1.2211719
905.0333333333333,-3.1984396,1.5400482
905.0666666666667,-4.0403304,-0.8672314
905.1,-3.1383352,0.33794707
905.1333333333333,-2.3562326,0.64940935
905.1666666666666,-1.9412341,1.7987672
905.2,-1.7623061,2.318313
905.2333333333333,-0.9838713,0.54644346
905.2666666666667,-0.21016958,0.48457
905.3,1.6342813,-0.74820006
905.3333333333334,2.9065626,0.084692076
905.3666666666667,3.5791657,0.3740326
905.4,3.7023814,0.69218415
