Frame,FlowX,FlowY
1,1.7046207,2.2198935
2,2.4213357,2.6643357
3,3.7131329,2.9949322
4,3.8352976,0.41232207
5,4.8919783,1.6509085
6,5.1459117,2.878299
7,2.3616166,4.8168864
8,2.550601,2.8389485
9,4.8301806,1.4747385
10,3.6680796,2.0912306
11,2.7322996,3.244787
12,2.4497802,2.6594467
13,1.9826503,3.2074854
14,1.9252324,2.0030966
15,2.4920883,2.904551
16,2.380078,0.7429175
17,3.6257813,0.6753351
18,5.8783937,1.043344
19,6.2592616,2.0096276
20,7.7966003,0.24488144
21,7.4362197,-0.64934343
22,7.1425023,1.4868065
23,7.0868835,2.137664
24,7.73615,1.2095745
25,5.2039747,0.27529725
26,6.1766973,-0.37379882
27,5.6854353,2.202529
28,4.78904,2.2232575
29,5.5459094,2.2719753
30,5.7151504,1.9076891
31,5.53145,2.6788635
32,4.478568,2.951601
33,3.7913423,2.349039
34,1.4541152,1.7873464
35,1.7194176,1.2267376
36,1.9867303,1.0466348
37,0.207807,-0.23236562
38,0.056332093,0.12541465
39,-1.5604036,-0.33521098
40,-2.1617312,3.1105874
41,-2.4435956,2.3078873
42,-2.4534142,2.3405218
43,-3.2470136,2.6434336
44,-2.864209,4.099029
45,-2.1540623,2.979722
46,-1.7296985,1.652735
47,-2.7794616,1.6961846
48,-0.7193854,2.153757
49,0.41606772,2.5499685
50,0.4566915,1.025611
51,1.6609392,1.7824798
52,1.7208894,0.0020402907
53,3.2030222,0.5188272
54,3.7885332,0.7235746
55,5.1334143,0.14194
56,6.5079036,0.913627
57,7.1492586,0.34372538
58,8.26904,1.6300763
59,7.444793,1.5159987
60,6.754024,1.0650083
61,8.058354,2.65066
62,8.628027,0.9560292
63,8.183702,1.9070758
64,7.249384,0.5311982
65,6.404024,0.3120646
66,5.233,-0.29852077
67,4.068555,-0.8591801
68,2.3474517,2.1358938
69,2.0494184,0.4005373
70,1.9818487,-0.5029753
71,2.3580713,0.5577031
72,2.0611181,1.1866066
73,1.992182,-0.85079974
74,2.4911587,0.42652425
75,1.8219926,1.5638361
76,1.2985692,2.737132
77,0.9788216,1.1757969
78,0.38561723,2.7616012
79,-0.42033112,3.4845126
80,1.0161575,1.4590985
81,1.9866011,0.7057394
82,2.6864636,-0.6914608
83,4.3891816,-1.7239234
84,3.6624432,0.90871155
85,4.8172026,1.0257031
86,5.7412987,2.0990517
87,5.4373193,-0.1056399
88,5.4030046,0.0008361006
89,4.292146,-2.1782796
90,5.0817547,-4.4560018
91,5.960229,-1.8870357
92,6.8124022,-2.351171
93,5.5353503,0.57150733
94,2.5596337,3.056172
95,-1.3537875,4.975735
96,-3.1156652,8.139674
97,-4.2520733,0.7852269
98,-5.7798705,2.1809845
99,-4.819338,-1.5182602
100,-7.7476063,-0.36624604
101,-5.819157,-0.38908213
102,-8.2962,-1.6766495
103,-7.798837,-1.0887818
104,-6.15392,4.625227
105,-4.527692,6.1243486
106,-3.3483236,3.9256766
107,-2.8180757,-8.35466
108,0.11305885,-8.291601
109,-1.113336,-6.415419
110,-0.69455445,-14.024452
111,-0.17446357,-11.008666
112,2.1721923,-10.108757
113,1.4258593,3.3380976
114,5.8164797,11.231819
115,5.0655336,10.517839
116,4.6768346,9.163547
117,4.854142,8.758691
118,4.359183,8.699772
119,5.033113,9.724285
120,4.3541965,10.56084
121,2.184973,5.1059813
122,0.5910145,2.386064
123,-0.0447908,-0.42974365
124,0.7708865,-2.9078329
125,0.58978456,2.4515479
126,-0.05897232,5.715664
127,0.386083,2.5441883
128,-0.15781492,1.4816911
129,0.8765975,-0.049978983
130,2.0859342,-1.1817969
131,2.8027377,1.1888685
132,4.977581,1.7419778
133,4.824476,0.6277619
134,5.5473576,-2.111901
135,4.528025,2.1811051
136,2.9058402,1.3234935
137,2.1754942,2.6859598
138,1.4546411,1.4986737
139,-0.4411669,1.741637
140,-0.5938133,1.6053714
141,-0.66053575,-0.82617515
142,0.84511644,0.53047675
143,1.934857,-0.4716117
144,2.6197045,-0.9750097
145,0.7506618,2.7711194
146,0.6376628,4.649824
147,0.5985628,1.2514783
